date,k18,k21,k22,traditional
2020-08-26,5175,5925,6195,4290
2020-08-27,5175,5925,6195,4290
2020-08-28,5175,5925,6195,4290
2020-08-29,5925,6195,6195,5175
2020-08-30,5925,6195,6195,5175
2020-08-31,5925,6195,6195,5175
2020-09-01,5925,6195,6195,5175
2020-09-02,5925,6195,6195,5175
2020-09-03,5925,6195,6195,5175
2020-09-04,5925,6195,6195,5175
2020-09-05,5925,6195,6195,5175
2020-09-06,5925,6195,6195,5175
2020-09-07,5925,6195,6195,5175
2020-09-08,5925,6195,6195,5175
2020-09-09,5925,6195,6195,5175
2020-09-10,5325,6075,6345,4440
2020-09-11,6075,6345,6345,5325
2020-09-12,6075,6345,6345,5325
2020-09-13,6075,6345,6345,5325
2020-09-14,6075,6345,6345,5325
2020-09-15,6075,6345,6345,5325
2020-09-16,6075,6345,6345,5325
2020-09-17,6075,6345,6345,5325
2020-09-18,6075,6345,6345,5325
2020-09-19,6075,6345,6345,5325
2020-09-20,6075,6345,6345,5325
2020-09-21,6075,6345,6345,5325
2020-09-22,6075,6345,6345,5325
2020-09-23,6075,6345,6345,5325
2020-09-24,6075,6345,6345,5325
2020-09-25,6075,6345,6345,5325
2020-09-26,6075,6345,6345,5325
2020-09-27,6075,6345,6345,5325
2020-09-28,6075,6345,6345,5325
2020-09-29,6075,6345,6345,5325
2020-09-30,6075,6345,6345,5325
2020-10-01,6075,6345,6345,5325
2020-10-02,6075,6345,6345,5325
2020-10-03,6075,6345,6345,5325
2020-10-04,6075,6345,6345,5325
2020-10-05,6075,6345,6345,5325
2020-10-06,6075,6345,6345,5325
2020-10-07,6075,6345,6345,5325
2020-10-08,6075,6345,6345,5325
2020-10-09,6075,6345,6345,5325
2020-10-10,6075,6345,6345,5325
2020-10-11,6075,6345,6345,5325
2020-10-12,6075,6345,6345,5325
2020-10-13,6075,6345,6345,5325
2020-10-14,6075,6345,6345,5325
2020-10-15,6075,6345,6345,5325
2020-10-16,6075,6345,6345,5325
2020-10-17,6075,6345,6345,5325
2020-10-18,6075,6345,6345,5325
2020-10-19,6075,6345,6345,5325
2020-10-20,6075,6345,6345,5325
2020-10-21,6075,6345,6345,5325
2020-10-22,6075,6345,6345,5325
2020-10-23,6075,6345,6345,5325
2020-10-24,6075,6345,6345,5325
2020-10-25,6075,6345,6345,5325
2020-10-26,6075,6345,6345,5325
2020-10-27,6075,6345,6345,5325
2020-10-28,6075,6345,6345,5325
2020-10-29,6075,6345,6345,5325
2020-10-30,6075,6345,6345,5325
2020-10-31,6075,6345,6345,5325
2020-11-01,6075,6345,6345,5325
2020-11-02,6075,6345,6345,5325
2020-11-03,6075,6345,6345,5325
2020-11-04,6075,6345,6345,5325
2020-11-05,6075,6345,6345,5325
2020-11-06,6075,6345,6345,5325
2020-11-07,6075,6345,6345,5325
2020-11-08,6075,6345,6345,5325
2020-11-09,6075,6345,6345,5325
2020-11-10,6075,6345,6345,5325
2020-11-11,6075,6345,6345,5325
2020-11-12,6075,6345,6345,5325
2020-11-13,6075,6345,6345,5325
2020-11-14,6075,6345,6345,5325
2020-11-15,6075,6345,6345,5325
2020-11-16,6075,6345,6345,5325
2020-11-17,6075,6345,6345,5325
2020-11-18,6075,6345,6345,5325
2020-11-19,6075,6345,6345,5325
2020-11-20,6075,6345,6345,5325
2020-11-21,6075,6345,6345,5325
2020-11-22,6075,6345,6345,5325
2020-11-23,6075,6345,6345,5325
2020-11-24,6075,6345,6345,5325
2020-11-25,6075,6345,6345,5325
2020-11-26,6075,6345,6345,5325
2020-11-27,6075,6345,6345,5325
2020-11-28,6075,6345,6345,5325
2020-11-29,6075,6345,6345,5325
2020-11-30,6075,6345,6345,5325
2020-12-01,6075,6345,6345,5325
2020-12-02,6075,6345,6345,5325
2020-12-03,6075,6345,6345,5325
2020-12-04,6075,6345,6345,5325
2020-12-05,6075,6345,6345,5325
2020-12-06,6075,6345,6345,5325
2020-12-07,6075,6345,6345,5325
2020-12-08,6075,6345,6345,5325
2020-12-09,6075,6345,6345,5325
2020-12-10,6075,6345,6345,5325
2020-12-11,6075,6345,6345,5325
2020-12-12,6075,6345,6345,5325
2020-12-13,6075,6345,6345,5325
2020-12-14,6075,6345,6345,5325
2020-12-15,6075,6345,6345,5325
2020-12-16,6075,6345,6345,5325
2020-12-17,6075,6345,6345,5325
2020-12-18,6075,6345,6345,5325
2020-12-19,6075,6345,6345,5325
2020-12-20,6075,6345,6345,5325
2020-12-21,6075,6345,6345,5325
2020-12-22,6075,6345,6345,5325
2020-12-23,6075,6345,6345,5325
2020-12-24,6075,6345,6345,5325
2020-12-25,6075,6345,6345,5325
2020-12-26,6075,6345,6345,5325
2020-12-27,6075,6345,6345,5325
2020-12-28,6075,6345,6345,5325
2020-12-29,6075,6345,6345,5325
2020-12-30,6075,6345,6345,5325
2020-12-31,6075,6345,6345,5325
2021-01-01,6075,6345,6345,5325
2021-01-02,6075,6345,6345,5325
2021-01-03,6075,6345,6345,5325
2021-01-04,6075,6345,6345,5325
2021-01-05,6075,6345,6345,5325
2021-01-06,6075,6345,6345,5325
2021-01-07,6075,6345,6345,5325
2021-01-08,6075,6345,6345,5325
2021-01-09,6075,6345,6345,5325
2021-01-10,6075,6345,6345,5325
2021-01-11,6075,6345,6345,5325
2021-01-12,6075,6345,6345,5325
2021-01-13,6075,6345,6345,5325
2021-01-14,6075,6345,6345,5325
2021-01-15,6075,6345,6345,5325
2021-01-16,6075,6345,6345,5325
2021-01-17,6075,6345,6345,5325
2021-01-18,6075,6345,6345,5325
2021-01-19,6075,6345,6345,5325
2021-01-20,6075,6345,6345,5325
2021-01-21,6075,6345,6345,5325
2021-01-22,6075,6345,6345,5325
2021-01-23,6075,6345,6345,5325
2021-01-24,6075,6345,6345,5325
2021-01-25,6075,6345,6345,5325
2021-01-26,6075,6345,6345,5325
2021-01-27,6075,6345,6345,5325
2021-01-28,6075,6345,6345,5325
2021-01-29,6075,6345,6345,5325
2021-01-30,6075,6345,6345,5325
2021-01-31,6075,6345,6345,5325
2021-02-01,6075,6345,6345,5325
2021-02-02,6075,6345,6345,5325
2021-02-03,6075,6345,6345,5325
2021-02-04,6075,6345,6345,5325
2021-02-05,6075,6345,6345,5325
2021-02-06,6075,6345,6345,5325
2021-02-07,6075,6345,6345,5325
2021-02-08,6075,6345,6345,5325
2021-02-09,6075,6345,6345,5325
2021-02-10,6075,6345,6345,5325
2021-02-11,6075,6345,6345,5325
2021-02-12,6075,6345,6345,5325
2021-02-13,6075,6345,6345,5325
2021-02-14,6075,6345,6345,5325
2021-02-15,6075,6345,6345,5325
2021-02-16,6075,6345,6345,5325
2021-02-17,6075,6345,6345,5325
2021-02-18,6075,6345,6345,5325
2021-02-19,6075,6345,6345,5325
2021-02-20,6075,6345,6345,5325
2021-02-21,6075,6345,6345,5325
2021-02-22,6075,6345,6345,5325
2021-02-23,6075,6345,6345,5325
2021-02-24,6075,6345,6345,5325
2021-02-25,6075,6345,6345,5325
2021-02-26,6075,6345,6345,5325
2021-02-27,6075,6345,6345,5325
2021-02-28,6075,6345,6345,5325
2021-03-01,6075,6345,6345,5325
2021-03-02,6075,6345,6345,5325
2021-03-03,6075,6345,6345,5325
2021-03-04,6075,6345,6345,5325
2021-03-05,6075,6345,6345,5325
2021-03-06,6075,6345,6345,5325
2021-03-07,6075,6345,6345,5325
2021-03-08,6075,6345,6345,5325
2021-03-09,6075,6345,6345,5325
2021-03-10,6075,6345,6345,5325
2021-03-11,6075,6345,6345,5325
2021-03-12,6075,6345,6345,5325
2021-03-13,6075,6345,6345,5325
2021-03-14,6075,6345,6345,5325
2021-03-15,6075,6345,6345,5325
2021-03-16,6075,6345,6345,5325
2021-03-17,6075,6345,6345,5325
2021-03-18,6075,6345,6345,5325
2021-03-19,6075,6345,6345,5325
2021-03-20,6075,6345,6345,5325
2021-03-21,6075,6345,6345,5325
2021-03-22,6075,6345,6345,5325
2021-03-23,6075,6345,6345,5325
2021-03-24,6075,6345,6345,5325
2021-03-25,6075,6345,6345,5325
2021-03-26,6075,6345,6345,5325
2021-03-27,6075,6345,6345,5325
2021-03-28,6075,6345,6345,5325
2021-03-29,6075,6345,6345,5325
2021-03-30,6075,6345,6345,5325
2021-03-31,6075,6345,6345,5325
2021-04-01,6075,6345,6345,5325
2021-04-02,6075,6345,6345,5325
2021-04-03,6075,6345,6345,5325
2021-04-04,6075,6345,6345,5325
2021-04-05,6075,6345,6345,5325
2021-04-06,6075,6345,6345,5325
2021-04-07,6075,6345,6345,5325
2021-04-08,6075,6345,6345,5325
2021-04-09,6075,6345,6345,5325
2021-04-10,6075,6345,6345,5325
2021-04-11,6075,6345,6345,5325
2021-04-12,6075,6345,6345,5325
2021-04-13,6075,6345,6345,5325
2021-04-14,6075,6345,6345,5325
2021-04-15,6075,6345,6345,5325
2021-04-16,6075,6345,6345,5325
2021-04-17,6075,6345,6345,5325
2021-04-18,6075,6345,6345,5325
2021-04-19,6075,6345,6345,5325
2021-04-20,6075,6345,6345,5325
2021-04-21,6075,6345,6345,5325
2021-04-22,6075,6345,6345,5325
2021-04-23,6075,6345,6345,5325
2021-04-24,6075,6345,6345,5325
2021-04-25,6075,6345,6345,5325
2021-04-26,6075,6345,6345,5325
2021-04-27,6075,6345,6345,5325
2021-04-28,6075,6345,6345,5325
2021-04-29,6075,6345,6345,5325
2021-04-30,6075,6345,6345,5325
2021-05-01,6075,6345,6345,5325
2021-05-02,6075,6345,6345,5325
2021-05-03,6075,6345,6345,5325
2021-05-04,6075,6345,6345,5325
2021-05-05,6075,6345,6345,5325
2021-05-06,6075,6345,6345,5325
2021-05-07,6075,6345,6345,5325
2021-05-08,6075,6345,6345,5325
2021-05-09,6075,6345,6345,5325
2021-05-10,6075,6345,6345,5325
2021-05-11,6075,6345,6345,5325
2021-05-12,6075,6345,6345,5325
2021-05-13,6075,6345,6345,5325
2021-05-14,6075,6345,6345,5325
2021-05-15,6075,6345,6345,5325
2021-05-16,6075,6345,6345,5325
2021-05-17,6075,6345,6345,5325
2021-05-18,6075,6345,6345,5325
2021-05-19,6075,6345,6345,5325
2021-05-20,6075,6345,6345,5325
2021-05-21,6075,6345,6345,5325
2021-05-22,6075,6345,6345,5325
2021-05-23,6075,6345,6345,5325
2021-05-24,6075,6345,6345,5325
2021-05-25,6075,6345,6345,5325
2021-05-26,6075,6345,6345,5325
2021-05-27,6075,6345,6345,5325
2021-05-28,6075,6345,6345,5325
2021-05-29,6075,6345,6345,5325
2021-05-30,6075,6345,6345,5325
2021-05-31,6075,6345,6345,5325
2021-06-01,6075,6345,6345,5325
2021-06-02,6075,6345,6345,5325
2021-06-03,6075,6345,6345,5325
2021-06-04,6075,6345,6345,5325
2021-06-05,6075,6345,6345,5325
2021-06-06,6075,6345,6345,5325
2021-06-07,6075,6345,6345,5325
2021-06-08,6075,6345,6345,5325
2021-06-09,6075,6345,6345,5325
2021-06-10,6075,6345,6345,5325
2021-06-11,6075,6345,6345,5325
2021-06-12,6075,6345,6345,5325
2021-06-13,6075,6345,6345,5325
2021-06-14,6075,6345,6345,5325
2021-06-15,6075,6345,6345,5325
2021-06-16,6075,6345,6345,5325
2021-06-17,6075,6345,6345,5325
2021-06-18,6075,6345,6345,5325
2021-06-19,6075,6345,6345,5325
2021-06-20,6075,6345,6345,5325
2021-06-21,6075,6345,6345,5325
2021-06-22,6075,6345,6345,5325
2021-06-23,6075,6345,6345,5325
2021-06-24,6075,6345,6345,5325
2021-06-25,6075,6345,6345,5325
2021-06-26,6075,6345,6345,5325
2021-06-27,6075,6345,6345,5325
2021-06-28,6075,6345,6345,5325
2021-06-29,6075,6345,6345,5325
2021-06-30,6075,6345,6345,5325
2021-07-01,6075,6345,6345,5325
2021-07-02,6075,6345,6345,5325
2021-07-03,6075,6345,6345,5325
2021-07-04,6075,6345,6345,5325
2021-07-05,6075,6345,6345,5325
2021-07-06,6075,6345,6345,5325
2021-07-07,6075,6345,6345,5325
2021-07-08,6075,6345,6345,5325
2021-07-09,6075,6345,6345,5325
2021-07-10,6075,6345,6345,5325
2021-07-11,6075,6345,6345,5325
2021-07-12,6075,6345,6345,5325
2021-07-13,6075,6345,6345,5325
2021-07-14,6075,6345,6345,5325
2021-07-15,6075,6345,6345,5325
2021-07-16,6075,6345,6345,5325
2021-07-17,6075,6345,6345,5325
2021-07-18,6075,6345,6345,5325
2021-07-19,6075,6345,6345,5325
2021-07-20,6075,6345,6345,5325
2021-07-21,6075,6345,6345,5325
2021-07-22,6075,6345,6345,5325
2021-07-23,6075,6345,6345,5325
2021-07-24,6075,6345,6345,5325
2021-07-25,6075,6345,6345,5325
2021-07-26,6075,6345,6345,5325
2021-07-27,6075,6345,6345,5325
2021-07-28,6075,6345,6345,5325
2021-07-29,6075,6345,6345,5325
2021-07-30,6075,6345,6345,5325
2021-07-31,6075,6345,6345,5325
2021-08-01,6075,6345,6345,5325
2021-08-02,6075,6345,6345,5325
2021-08-03,6075,6345,6345,5325
2021-08-04,6075,6345,6345,5325
2021-08-05,6075,6345,6345,5325
2021-08-06,6075,6345,6345,5325
2021-08-07,6075,6345,6345,5325
2021-08-08,6075,6345,6345,5325
2021-08-09,6075,6345,6345,5325
2021-08-10,6075,6345,6345,5325
2021-08-11,6075,6345,6345,5325
2021-08-12,6075,6345,6345,5325
2021-08-13,6075,6345,6345,5325
2021-08-14,6075,6345,6345,5325
2021-08-15,6075,6345,6345,5325
2021-08-16,6075,6345,6345,5325
2021-08-17,6075,6345,6345,5325
2021-08-18,6075,6345,6345,5325
2021-08-19,6075,6345,6345,5325
2021-08-20,6075,6345,6345,5325
2021-08-21,6075,6345,6345,5325
2021-08-22,6075,6345,6345,5325
2021-08-23,6075,6345,6345,5325
2021-08-24,6075,6345,6345,5325
2021-08-25,6075,6345,6345,5325
2021-08-26,6075,6345,6345,5325
2021-08-27,6075,6345,6345,5325
2021-08-28,6075,6345,6345,5325
2021-08-29,6075,6345,6345,5325
2021-08-30,6075,6345,6345,5325
2021-08-31,6075,6345,6345,5325
2021-09-01,6075,6345,6345,5325
2021-09-02,6075,6345,6345,5325
2021-09-03,6075,6345,6345,5325
2021-09-04,6075,6345,6345,5325
2021-09-05,6075,6345,6345,5325
2021-09-06,6075,6345,6345,5325
2021-09-07,6075,6345,6345,5325
2021-09-08,6075,6345,6345,5325
2021-09-09,6075,6345,6345,5325
2021-09-10,6075,6345,6345,5325
2021-09-11,6075,6345,6345,5325
2021-09-12,6075,6345,6345,5325
2021-09-13,6075,6345,6345,5325
2021-09-14,6075,6345,6345,5325
2021-09-15,6075,6345,6345,5325
2021-09-16,6075,6345,6345,5325
2021-09-17,6075,6345,6345,5325
2021-09-18,6075,6345,6345,5325
2021-09-19,6075,6345,6345,5325
2021-09-20,6075,6345,6345,5325
2021-09-21,6075,6345,6345,5325
2021-09-22,6075,6345,6345,5325
2021-09-23,6075,6345,6345,5325
2021-09-24,6075,6345,6345,5325
2021-09-25,6075,6345,6345,5325
2021-09-26,6075,6345,6345,5325
2021-09-27,6075,6345,6345,5325
2021-09-28,6075,6345,6345,5325
2021-09-29,6075,6345,6345,5325
2021-09-30,6075,6345,6345,5325
2021-10-01,6075,6345,6345,5325
2021-10-02,6075,6345,6345,5325
2021-10-03,6075,6345,6345,5325
2021-10-04,6075,6345,6345,5325
2021-10-05,6075,6345,6345,5325
2021-10-06,6075,6345,6345,5325
2021-10-07,6075,6345,6345,5325
2021-10-08,6075,6345,6345,5325
2021-10-09,6075,6345,6345,5325
2021-10-10,6075,6345,6345,5325
2021-10-11,6075,6345,6345,5325
2021-10-12,6075,6345,6345,5325
2021-10-13,6075,6345,6345,5325
2021-10-14,6075,6345,6345,5325
2021-10-15,6075,6345,6345,5325
2021-10-16,6075,6345,6345,5325
2021-10-17,6075,6345,6345,5325
2021-10-18,6075,6345,6345,5325
2021-10-19,6075,6345,6345,5325
2021-10-20,6075,6345,6345,5325
2021-10-21,6075,6345,6345,5325
2021-10-22,6075,6345,6345,5325
2021-10-23,6075,6345,6345,5325
2021-10-24,6075,6345,6345,5325
2021-10-25,6075,6345,6345,5325
2021-10-26,6075,6345,6345,5325
2021-10-27,6075,6345,6345,5325
2021-10-28,6075,6345,6345,5325
2021-10-29,6075,6345,6345,5325
2021-10-30,6075,6345,6345,5325
2021-10-31,6075,6345,6345,5325
2021-11-01,6075,6345,6345,5325
2021-11-02,6075,6345,6345,5325
2021-11-03,6075,6345,6345,5325
2021-11-04,6075,6345,6345,5325
2021-11-05,6075,6345,6345,5325
2021-11-06,6075,6345,6345,5325
2021-11-07,6075,6345,6345,5325
2021-11-08,6075,6345,6345,5325
2021-11-09,6075,6345,6345,5325
2021-11-10,6075,6345,6345,5325
2021-11-11,6075,6345,6345,5325
2021-11-12,6075,6345,6345,5325
2021-11-13,6075,6345,6345,5325
2021-11-14,6075,6345,6345,5325
2021-11-15,6075,6345,6345,5325
2021-11-16,6075,6345,6345,5325
2021-11-17,6075,6345,6345,5325
2021-11-18,6075,6345,6345,5325
2021-11-19,6075,6345,6345,5325
2021-11-20,6075,6345,6345,5325
2021-11-21,6075,6345,6345,5325
2021-11-22,6075,6345,6345,5325
2021-11-23,6075,6345,6345,5325
2021-11-24,6075,6345,6345,5325
2021-11-25,6075,6345,6345,5325
2021-11-26,6075,6345,6345,5325
2021-11-27,6075,6345,6345,5325
2021-11-28,6075,6345,6345,5325
2021-11-29,6075,6345,6345,5325
2021-11-30,6075,6345,6345,5325
2021-12-01,6075,6345,6345,5325
2021-12-02,6075,6345,6345,5325
2021-12-03,6075,6345,6345,5325
2021-12-04,6075,6345,6345,5325
2021-12-05,6075,6345,6345,5325
2021-12-06,6075,6345,6345,5325
2021-12-07,6075,6345,6345,5325
2021-12-08,6075,6345,6345,5325
2021-12-09,6075,6345,6345,5325
2021-12-10,6075,6345,6345,5325
2021-12-11,6075,6345,6345,5325
2021-12-12,6075,6345,6345,5325
2021-12-13,6075,6345,6345,5325
2021-12-14,6075,6345,6345,5325
2021-12-15,6075,6345,6345,5325
2021-12-16,6075,6345,6345,5325
2021-12-17,6075,6345,6345,5325
2021-12-18,6075,6345,6345,5325
2021-12-19,6075,6345,6345,5325
2021-12-20,4100,4780,5000,3050
2021-12-21,4100,4780,5000,3050
2021-12-22,4100,4780,5000,3050
2021-12-23,4100,4780,5000,3050
2021-12-24,4100,4780,5000,3050
2021-12-25,4100,4780,5000,3050
2021-12-26,4100,4780,5000,3050
2021-12-27,4100,4780,5000,3050
2021-12-28,4100,4780,5000,3050
2021-12-29,4100,4780,5000,3050
2021-12-30,4100,4780,5000,3050
2021-12-31,4100,4780,5000,3050
2022-01-01,4100,4780,5000,3050
2022-01-02,4100,4780,5000,3050
2022-01-03,4100,4780,5000,3050
2022-01-04,4100,4780,5000,3050
2022-01-05,4100,4780,5000,3050
2022-01-06,4100,4780,5000,3050
2022-01-07,4100,4780,5000,3050
2022-01-08,4100,4780,5000,3050
2022-01-09,4100,4780,5000,3050
2022-01-10,4100,4780,5000,3050
2022-01-11,4100,4780,5000,3050
2022-01-12,4100,4780,5000,3050
2022-01-13,4100,4780,5000,3050
2022-01-14,4100,4780,5000,3050
2022-01-15,4100,4780,5000,3050
2022-01-16,4100,4780,5000,3050
2022-01-17,4100,4780,5000,3050
2022-01-18,4100,4780,5000,3050
2022-01-19,4100,4780,5000,3050
2022-01-20,4100,4780,5000,3050
2022-01-21,4100,4780,5000,3050
2022-01-22,4100,4780,5000,3050
2022-01-23,4100,4780,5000,3050
2022-01-24,4100,4780,5000,3050
2022-01-25,4100,4780,5000,3050
2022-01-26,4100,4780,5000,3050
2022-01-27,4100,4780,5000,3050
2022-01-28,4100,4780,5000,3050
2022-01-29,4100,4780,5000,3050
2022-01-30,4100,4780,5000,3050
2022-01-31,4100,4780,5000,3050
2022-02-01,4100,4780,5000,3050
2022-02-02,4100,4780,5000,3050
2022-02-03,4100,4780,5000,3050
2022-02-04,4100,4780,5000,3050
2022-02-05,4100,4780,5000,3050
2022-02-06,4100,4780,5000,3050
2022-02-07,4100,4780,5000,3050
2022-02-08,4100,4780,5000,3050
2022-02-09,4100,4780,5000,3050
2022-02-10,4100,4780,5000,3050
2022-02-11,4100,4780,5000,3050
2022-02-12,4100,4780,5000,3050
2022-02-13,4100,4780,5000,3050
2022-02-14,4100,4780,5000,3050
2022-02-15,4100,4780,5000,3050
2022-02-16,4100,4780,5000,3050
2022-02-17,4100,4780,5000,3050
2022-02-18,4100,4780,5000,3050
2022-02-19,4100,4780,5000,3050
2022-02-20,4100,4780,5000,3050
2022-02-21,4100,4780,5000,3050
2022-02-22,4100,4780,5000,3050
2022-02-23,4100,4780,5000,3050
2022-02-24,4100,4780,5000,3050
2022-02-25,4100,4780,5000,3050
2022-02-26,4100,4780,5000,3050
2022-02-27,4100,4780,5000,3050
2022-02-28,4100,4780,5000,3050
2022-03-01,4100,4780,5000,3050
2022-03-02,4100,4780,5000,3050
2022-03-03,4100,4780,5000,3050
2022-03-04,4100,4780,5000,3050
2022-03-05,4100,4780,5000,3050
2022-03-06,4100,4780,5000,3050
2022-03-07,4100,4780,5000,3050
2022-03-08,4100,4780,5000,3050
2022-03-09,4100,4780,5000,3050
2022-03-10,4100,4780,5000,3050
2022-03-11,4100,4780,5000,3050
2022-03-12,4100,4780,5000,3050
2022-03-13,4100,4780,5000,3050
2022-03-14,4100,4780,5000,3050
2022-03-15,4100,4780,5000,3050
2022-03-16,4100,4780,5000,3050
2022-03-17,4100,4780,5000,3050
2022-03-18,4100,4780,5000,3050
2022-03-19,4100,4780,5000,3050
2022-03-20,4100,4780,5000,3050
2022-03-21,4100,4780,5000,3050
2022-03-22,4100,4780,5000,3050
2022-03-23,4100,4780,5000,3050
2022-03-24,4100,4780,5000,3050
2022-03-25,4100,4780,5000,3050
2022-03-26,4100,4780,5000,3050
2022-03-27,4100,4780,5000,3050
2022-03-28,4100,4780,5000,3050
2022-03-29,4100,4780,5000,3050
2022-03-30,4100,4780,5000,3050
2022-03-31,4100,4780,5000,3050
2022-04-01,4100,4780,5000,3050
2022-04-02,4100,4780,5000,3050
2022-04-03,4100,4780,5000,3050
2022-04-04,4100,4780,5000,3050
2022-04-05,4100,4780,5000,3050
2022-04-06,4100,4780,5000,3050
2022-04-07,4100,4780,5000,3050
2022-04-08,4100,4780,5000,3050
2022-04-09,4100,4780,5000,3050
2022-04-10,4100,4780,5000,3050
2022-04-11,4100,4780,5000,3050
2022-04-12,4100,4780,5000,3050
2022-04-13,4100,4780,5000,3050
2022-04-14,4100,4780,5000,3050
2022-04-15,4100,4780,5000,3050
2022-04-16,4100,4780,5000,3050
2022-04-17,4100,4780,5000,3050
2022-04-18,4100,4780,5000,3050
2022-04-19,4100,4780,5000,3050
2022-04-20,4100,4780,5000,3050
2022-04-21,4100,4780,5000,3050
2022-04-22,4100,4780,5000,3050
2022-04-23,4100,4780,5000,3050
2022-04-24,4100,4780,5000,3050
2022-04-25,4100,4780,5000,3050
2022-04-26,4100,4780,5000,3050
2022-04-27,4100,4780,5000,3050
2022-04-28,4100,4780,5000,3050
2022-04-29,4100,4780,5000,3050
2022-04-30,4100,4780,5000,3050
2022-05-01,4100,4780,5000,3050
2022-05-02,4100,4780,5000,3050
2022-05-03,4100,4780,5000,3050
2022-05-04,4100,4780,5000,3050
2022-05-05,4100,4780,5000,3050
2022-05-06,4100,4780,5000,3050
2022-05-07,4100,4780,5000,3050
2022-05-08,4100,4780,5000,3050
2022-05-09,4100,4780,5000,3050
2022-05-10,4100,4780,5000,3050
2022-05-11,4100,4780,5000,3050
2022-05-12,4100,4780,5000,3050
2022-05-13,4100,4780,5000,3050
2022-05-14,4100,4780,5000,3050
2022-05-15,4100,4780,5000,3050
2022-05-16,4100,4780,5000,3050
2022-05-17,4100,4780,5000,3050
2022-05-18,4100,4780,5000,3050
2022-05-19,4100,4780,5000,3050
2022-05-20,4100,4780,5000,3050
2022-05-21,4100,4780,5000,3050
2022-05-22,4100,4780,5000,3050
2022-05-23,4100,4780,5000,3050
2022-05-24,4100,4780,5000,3050
2022-05-25,4100,4780,5000,3050
2022-05-26,4100,4780,5000,3050
2022-05-27,4100,4780,5000,3050
2022-05-28,4100,4780,5000,3050
2022-05-29,4100,4780,5000,3050
2022-05-30,4100,4780,5000,3050
2022-05-31,4100,4780,5000,3050
2022-06-01,4100,4780,5000,3050
2022-06-02,4100,4780,5000,3050
2022-06-03,4100,4780,5000,3050
2022-06-04,4100,4780,5000,3050
2022-06-05,4100,4780,5000,3050
2022-06-06,4100,4780,5000,3050
2022-06-07,4100,4780,5000,3050
2022-06-08,4100,4780,5000,3050
2022-06-09,4100,4780,5000,3050
2022-06-10,4100,4780,5000,3050
2022-06-11,5580,6510,6820,4650
2022-06-12,5580,6510,6820,4650
2022-06-13,5580,6510,6820,4650
2022-06-14,5580,6510,6820,4650
2022-06-15,5580,6510,6820,4650
2022-06-16,5580,6510,6820,4650
2022-06-17,5580,6510,6820,4650
2022-06-18,5580,6510,6820,4650
2022-06-19,5580,6510,6820,4650
2022-06-20,5580,6510,6820,4650
2022-06-21,5580,6510,6820,4650
2022-06-22,5580,6510,6820,4650
2022-06-23,5580,6510,6820,4650
2022-06-24,5580,6510,6820,4650
2022-06-25,5580,6510,6820,4650
2022-06-26,5580,6510,6820,4650
2022-06-27,5580,6510,6820,4650
2022-06-28,5580,6510,6820,4650
2022-06-29,5580,6510,6820,4650
2022-06-30,5580,6510,6820,4650
2022-07-01,5580,6510,6820,4650
2022-07-02,5580,6510,6820,4650
2022-07-03,5580,6510,6820,4650
2022-07-04,5580,6510,6820,4650
2022-07-05,5580,6510,6820,4650
2022-07-06,5580,6510,6820,4650
2022-07-07,5580,6510,6820,4650
2022-07-08,5580,6510,6820,4650
2022-07-09,5580,6510,6820,4650
2022-07-10,5580,6510,6820,4650
2022-07-11,5580,6510,6820,4650
2022-07-12,5580,6510,6820,4650
2022-07-13,5580,6510,6820,4650
2022-07-14,5580,6510,6820,4650
2022-07-15,5580,6510,6820,4650
2022-07-16,5580,6510,6820,4650
2022-07-17,5580,6510,6820,4650
2022-07-18,5580,6510,6820,4650
2022-07-19,5580,6510,6820,4650
2022-07-20,5420,6320,6620,4520
2022-07-21,5420,6320,6620,4520
2022-07-22,5420,6320,6620,4520
2022-07-23,5420,6320,6620,4520
2022-07-24,5420,6320,6620,4520
2022-07-25,5420,6320,6620,4520
2022-07-26,5420,6320,6620,4520
2022-07-27,5420,6320,6620,4520
2022-07-28,5420,6320,6620,4520
2022-07-29,5420,6320,6620,4520
2022-07-30,5420,6320,6620,4520
2022-07-31,5420,6320,6620,4520
2022-08-01,5420,6320,6620,4520
2022-08-02,5420,6320,6620,4520
2022-08-03,5420,6320,6620,4520
2022-08-04,5420,6320,6620,4520
2022-08-05,5420,6320,6620,4520
2022-08-06,5420,6320,6620,4520
2022-08-07,5420,6320,6620,4520
2022-08-08,5420,6320,6620,4520
2022-08-09,5420,6320,6620,4520
2022-08-10,5915,6900,7230,4885
2022-08-11,5915,6900,7230,4885
2022-08-12,5915,6900,7230,4885
2022-08-13,5915,6900,7230,4885
2022-08-14,5915,6900,7230,4885
2022-08-15,5915,6900,7230,4885
2022-08-16,5915,6900,7230,4885
2022-08-17,5915,6900,7230,4885
2022-08-18,5915,6900,7230,4885
2022-08-19,5915,6900,7230,4885
2022-08-20,5915,6900,7230,4885
2022-08-21,5755,6715,7035,4740
2022-08-22,5840,6815,7140,4820
2022-08-23,5840,6815,7140,4820
2022-08-24,5840,6815,7140,4820
2022-08-25,5840,6815,7140,4820
2022-08-26,5840,6815,7140,4820
2022-08-27,5840,6815,7140,4820
2022-08-28,5840,6815,7140,4820
2022-08-29,5840,6815,7140,4820
2022-08-30,5840,6815,7140,4820
2022-08-31,5840,6815,7140,4820
